"claim_id","customer_id","incident_cause","claim_date_raw","claim_date","claim_area","police_report","claim_type","claim_amount_raw","claim_amount","total_policy_claims_raw","total_policy_claims","fraudulent_raw","is_fraudulent"
34947297,73898057,Other causes,"03/21/2018",2018-03-21,Auto,Unknown,Material only,$1610,1610,"4",4,Yes,true
92782157,2476913,Driver error,"09/07/2017",2017-09-07,Auto,No,Injury only,$22130,22130,"1",1,No,false
94080912,66267050,Other causes,"12/30/2017",2017-12-30,Auto,No,Material only,$2250,2250,"1",1,No,false
78194735,46551094,Other driver error,"07/20/2018",2018-07-20,Auto,Yes,Material and injury,$33640,33640,"1",1,No,false
80180191,5061178,Other driver error,"07/08/2017",2017-07-08,Auto,No,Material and injury,$19100,19100,"1",1,No,false
58878919,29323970,Driver error,"01/01/2017",2017-01-01,Auto,Unknown,Material only,$1840,1840,"1",1,Yes,true
6342208,67243622,Other driver error,"01/20/2018",2018-01-20,Auto,Unknown,Material only,NA,,"1",1,No,false
39476021,62861487,Other causes,"10/23/2018",2018-10-23,Auto,Yes,Injury only,$19340,19340,"1",1,No,false
24782645,98083433,Driver error,"05/02/2017",2017-05-02,Auto,No,Material only,$1120,1120,"3",3,No,false
30927069,15681024,Natural causes,"03/22/2017",2017-03-22,Auto,No,Material and injury,$14220,14220,"1",1,No,false
65211497,92644503,Other driver error,"11/20/2017",2017-11-20,Auto,Yes,Injury only,$18650,18650,"1",1,No,false
98646052,65916260,Other driver error,"07/07/2018",2018-07-07,Auto,No,Material only,$3415.5,3415.5,"1",1,Yes,true
43489145,34953203,Other driver error,"02/23/2017",2017-02-23,Auto,Yes,Injury only,$19400,19400,"1",1,No,false
47262068,99961993,Driver error,"10/23/2018",2018-10-23,Home,No,Material only,$2310,2310,"1",1,No,false
16286241,42098367,Other causes,"10/09/2018",2018-10-09,Auto,Unknown,Material and injury,$24621.5,24621.5,"1",1,Yes,true
51587897,9130038,Natural causes,"08/31/2017",2017-08-31,Auto,No,Material only,$3128,3128,"1",1,Yes,true
2228834,80562391,Crime,"03/29/2017",2017-03-29,Auto,Unknown,Material only,$3369.5,3369.5,"1",1,Yes,true
25213498,28932340,Driver error,"10/30/2018",2018-10-30,Auto,Unknown,Material only,NA,,"1",1,No,false
86303772,79212942,Other driver error,"06/23/2018",2018-06-23,Auto,Unknown,Material and injury,NA,,"1",1,No,false
63268924,5864769,Crime,"12/30/2017",2017-12-30,Auto,Yes,Injury only,$34460,34460,"1",1,No,false
30225071,3955265,Other causes,"02/17/2017",2017-02-17,Auto,Unknown,Material and injury,$37740,37740,"1",1,No,false
18824405,42882285,Natural causes,"01/21/2017",2017-01-21,Auto,No,Material only,$2357.5,2357.5,"1",1,Yes,true
38416376,96134505,Other driver error,"05/22/2017",2017-05-22,Auto,No,Injury only,$33522.5,33522.5,"1",1,Yes,true
46163490,8375366,Crime,"12/03/2017",2017-12-03,Auto,Unknown,Material only,$2110,2110,"1",1,No,false
23027360,82000019,Driver error,"03/08/2018",2018-03-08,Auto,No,Injury only,$33752.5,33752.5,"1",1,Yes,true
90155895,30394029,Other driver error,"07/20/2018",2018-07-20,Auto,No,Material only,$1070,1070,"3",3,No,false
95712960,51525336,Other causes,"06/04/2017",2017-06-04,Auto,Unknown,Injury only,$33465,33465,"1",1,Yes,true
10714529,54963034,Crime,"08/03/2018",2018-08-03,Auto,Yes,Injury only,$16480,16480,"3",3,No,false
20402925,90876878,Driver error,"07/27/2018",2018-07-27,Auto,Unknown,Injury only,$13820,13820,"1",1,No,false
19571605,16216085,Other causes,"01/20/2018",2018-01-20,Auto,No,Material only,$2880,2880,"1",1,No,false
67588341,11982382,Other driver error,"09/19/2018",2018-09-19,Auto,No,Material only,$1640,1640,"1",1,No,false
7014549,33290806,Driver error,"01/14/2017",2017-01-14,Auto,No,Material only,$2550,2550,"1",1,No,false
24046062,39628347,Other causes,"12/10/2017",2017-12-10,Auto,No,Material only,$2220,2220,"5",5,No,false
65853604,84277947,Natural causes,"11/06/2017",2017-11-06,Auto,No,Material only,$2370,2370,"1",1,No,false
30981307,95856464,Crime,"05/29/2017",2017-05-29,Auto,No,Material only,$1120,1120,"1",1,No,false
45469731,67335009,Other causes,"04/18/2017",2017-04-18,Auto,Yes,Material and injury,$20610,20610,"1",1,No,false
99553356,8765210,Other causes,"07/08/2017",2017-07-08,Auto,No,Material and injury,$34200,34200,"1",1,No,false
94540900,77765211,Driver error,"05/01/2018",2018-05-01,Home,No,Material only,$2580,2580,"1",1,No,false
91784105,39035416,Other causes,"08/11/2017",2017-08-11,Auto,Unknown,Material only,$2540,2540,"2",2,No,false
82709186,5264479,Other causes,"07/28/2017",2017-07-28,Auto,Unknown,Injury only,$24220,24220,"1",1,No,false
40794950,24769711,Driver error,"02/10/2017",2017-02-10,Auto,Yes,Material and injury,$20380,20380,"2",2,No,false
97253910,98142348,Other causes,"07/22/2017",2017-07-22,Auto,No,Material only,$2564.5,2564.5,"2",2,Yes,true
17672041,22328083,Other causes,"05/02/2017",2017-05-02,Auto,Yes,Material and injury,$30170,30170,"2",2,No,false
42920871,85984961,Natural causes,"05/14/2018",2018-05-14,Auto,Unknown,Material only,$3231.5,3231.5,"1",1,Yes,true
4401566,46937376,Natural causes,"06/18/2017",2017-06-18,Auto,No,Material only,$1980,1980,"1",1,No,false
89430255,54252815,Other causes,"03/14/2018",2018-03-14,Auto,Unknown,Injury only,$16680,16680,"1",1,No,false
64295252,17774827,Other causes,"10/10/2017",2017-10-10,Auto,No,Material only,$1370,1370,"1",1,No,false
60065436,80544918,Crime,"08/11/2017",2017-08-11,Auto,No,Material only,$1430,1430,"1",1,No,false
12799217,18818283,Natural causes,"10/23/2018",2018-10-23,Auto,No,Material only,NA,,"3",3,No,false
49968358,22370979,Other driver error,"02/17/2017",2017-02-17,Auto,Yes,Material and injury,$24050,24050,"2",2,No,false
78332196,88623068,Other causes,"12/17/2017",2017-12-17,Auto,Yes,Material and injury,$15040,15040,"1",1,No,false
56742072,89044601,Driver error,"10/24/2017",2017-10-24,Auto,No,Material and injury,$17951.5,17951.5,"1",1,Yes,true
98596005,73876237,Driver error,"09/12/2018",2018-09-12,Auto,No,Material only,$2130,2130,"1",1,No,false
39451038,47585713,Other causes,"03/29/2017",2017-03-29,Auto,Unknown,Injury only,$33140,33140,"1",1,No,false
19691755,16981057,Other causes,"03/09/2017",2017-03-09,Auto,Yes,Injury only,$30080,30080,"1",1,No,false
35445367,32301882,Crime,"03/21/2018",2018-03-21,Auto,No,Material only,$1310,1310,"1",1,No,false
66768314,16717085,Other causes,"06/11/2017",2017-06-11,Auto,No,Material only,$2740,2740,"2",2,No,false
68843304,75192560,Other driver error,"06/23/2018",2018-06-23,Auto,Yes,Injury only,$37520,37520,"1",1,No,false
28290047,24715429,Natural causes,"03/28/2018",2018-03-28,Auto,Yes,Material only,$2390,2390,"3",3,No,false
73088898,2121802,Other causes,"02/17/2017",2017-02-17,Auto,Yes,Material and injury,$32090,32090,"1",1,No,false
23145140,30966524,Natural causes,"04/17/2018",2018-04-17,Auto,No,Injury only,$16870,16870,"1",1,No,false
72238494,63238733,Other causes,"09/07/2017",2017-09-07,Auto,No,Injury only,NA,,"1",1,No,false
58812093,39608351,Natural causes,"04/10/2018",2018-04-10,Auto,Yes,Material only,$2750,2750,"1",1,No,false
20354423,16453494,Other driver error,"04/17/2018",2018-04-17,Auto,Unknown,Material only,$2480,2480,"1",1,No,false
85043191,92789350,Other driver error,"02/02/2018",2018-02-02,Auto,No,Material only,$1170,1170,"2",2,No,false
44561119,83706741,Crime,"12/24/2017",2017-12-24,Auto,Yes,Material only,$2633.5,2633.5,"1",1,Yes,true
58673943,92400577,Other causes,"06/23/2018",2018-06-23,Auto,No,Material only,NA,,"1",1,Yes,true
84632427,90646435,Other causes,"09/19/2018",2018-09-19,Auto,Unknown,Injury only,$25350,25350,"1",1,No,false
62312763,56229221,Natural causes,"05/15/2017",2017-05-15,Auto,No,Material only,$1520,1520,"1",1,No,false
52747205,63788489,Driver error,"08/11/2017",2017-08-11,Auto,No,Material only,$1880,1880,"1",1,No,false
7838178,49187749,Other causes,"10/10/2017",2017-10-10,Auto,No,Material and injury,$16680,16680,"1",1,No,false
10442615,58144290,Other causes,"07/07/2018",2018-07-07,Auto,No,Material only,$1250,1250,"1",1,No,false
38981782,21330507,Other causes,"01/20/2018",2018-01-20,Home,No,Material only,NA,,"1",1,No,false
97484739,21066098,Crime,"01/27/2017",2017-01-27,Auto,No,Material only,$2955.5,2955.5,"1",1,Yes,true
72837991,46673661,Other causes,"10/03/2018",2018-10-03,Home,No,Material only,$1320,1320,"2",2,No,false
88815908,48477164,Driver error,"09/07/2017",2017-09-07,Home,Unknown,Material and injury,$48150.5,48150.5,"4",4,Yes,true
68826444,42351519,Other causes,"04/25/2017",2017-04-25,Auto,No,Material only,$2800,2800,"2",2,No,false
18702553,25879245,Other causes,"07/01/2017",2017-07-01,Auto,No,Material only,$1300,1300,"1",1,No,false
83092374,86301193,Driver error,"08/24/2017",2017-08-24,Home,No,Material and injury,$25093,25093,"1",1,Yes,true
45401148,12996134,Natural causes,"07/22/2017",2017-07-22,Home,Unknown,Material only,$2680,2680,"1",1,No,false
80621398,44003496,Crime,"08/30/2018",2018-08-30,Auto,No,Material only,$1400,1400,"1",1,No,false
35373452,89737711,Other causes,"03/28/2018",2018-03-28,Auto,Unknown,Material only,$2800,2800,"1",1,No,false
74625948,32560779,Other causes,"09/14/2017",2017-09-14,Auto,No,Material only,NA,,"2",2,No,false
42553935,8039037,Other causes,"06/04/2017",2017-06-04,Auto,No,Material only,$1210,1210,"1",1,No,false
46925508,68723599,Other driver error,"07/01/2017",2017-07-01,Auto,No,Material only,$1380,1380,"1",1,Yes,true
42530425,46129941,Crime,"10/17/2017",2017-10-17,Auto,No,Material only,$3277.5,3277.5,"8",8,Yes,true
39745422,58098499,Other causes,"11/27/2017",2017-11-27,Auto,No,Injury only,$27580,27580,"1",1,No,false
32299664,12377926,Driver error,"03/28/2018",2018-03-28,Home,Yes,Injury only,$14480,14480,"1",1,No,false
27069739,20444103,Crime,"08/16/2018",2018-08-16,Auto,Unknown,Material only,$1330,1330,"5",5,No,false
89389379,89456307,Natural causes,"10/04/2017",2017-10-04,Auto,No,Material only,$2500,2500,"1",1,No,false
95618668,15166995,Other causes,"01/13/2018",2018-01-13,Auto,No,Material and injury,$20690,20690,"1",1,No,false
30888574,38384757,Other causes,"07/07/2018",2018-07-07,Auto,Unknown,Material only,$1880,1880,"2",2,No,false
98881244,74219574,Other driver error,"03/02/2017",2017-03-02,Auto,No,Material only,$2700,2700,"1",1,No,false
12086981,3967610,Other driver error,"02/10/2017",2017-02-10,Auto,Unknown,Material and injury,$26610,26610,"1",1,No,false
89833962,441097,Other causes,"03/21/2018",2018-03-21,Auto,Yes,Material and injury,$37040,37040,"1",1,No,false
74884043,86992868,Driver error,"08/03/2018",2018-08-03,Auto,No,Material only,$2500,2500,"2",2,No,false
60980916,78277006,Other causes,"07/15/2017",2017-07-15,Auto,Yes,Material and injury,$25750,25750,"1",1,No,false
85222695,83499843,Driver error,"12/17/2017",2017-12-17,Auto,No,Material and injury,$18135.5,18135.5,"1",1,Yes,true
73426298,71585789,Driver error,"05/09/2017",2017-05-09,Home,Unknown,Material and injury,$18963.5,18963.5,"1",1,Yes,true
42449662,6342530,Other driver error,"10/23/2018",2018-10-23,Home,No,Material only,$2940,2940,"1",1,No,false
87951152,72081129,Crime,"10/23/2018",2018-10-23,Auto,No,Material only,$1730,1730,"3",3,No,false
39338816,2413612,Other causes,"11/20/2017",2017-11-20,Home,No,Material only,NA,,"1",1,No,false
40953049,263204,Other causes,"04/04/2018",2018-04-04,Auto,No,Material and injury,$39192,39192,"1",1,Yes,true
70338835,8733543,Natural causes,"03/16/2017",2017-03-16,Auto,No,Material only,$2300,2300,"1",1,No,false
70820592,14792193,Other driver error,"06/10/2018",2018-06-10,Auto,Unknown,Material and injury,$36440,36440,"1",1,No,false
92734593,80581271,Driver error,"05/02/2017",2017-05-02,Auto,No,Material only,$1184.5,1184.5,"1",1,Yes,true
58440592,18426154,Other causes,"01/07/2017",2017-01-07,Auto,Yes,Material and injury,$21590,21590,"1",1,No,false
69374918,85689455,Other driver error,"04/18/2017",2017-04-18,Auto,No,Material only,$1600,1600,"1",1,No,false
52976799,64270813,Other driver error,"08/24/2017",2017-08-24,Auto,Unknown,Material only,$1748,1748,"1",1,Yes,true
49234916,51547112,Driver error,"07/28/2017",2017-07-28,Auto,No,Material only,$2460,2460,"3",3,No,false
14015336,48609526,Driver error,"04/05/2017",2017-04-05,Auto,No,Injury only,$29530,29530,"1",1,No,false
94060921,49759488,Driver error,"02/09/2018",2018-02-09,Auto,Unknown,Material only,$1667.5,1667.5,"1",1,Yes,true
27638017,56075921,Other driver error,"02/22/2018",2018-02-22,Auto,No,Material only,$1587,1587,"4",4,Yes,true
27133312,76916649,Other driver error,"06/25/2017",2017-06-25,Home,No,Material only,$2550,2550,"4",4,No,false
2893823,47565478,Natural causes,"05/09/2017",2017-05-09,Auto,No,Material only,$2702.5,2702.5,"1",1,Yes,true
94983900,18282409,Driver error,"08/11/2017",2017-08-11,Auto,No,Injury only,$31020,31020,"2",2,No,false
41574371,8715802,Natural causes,"05/29/2017",2017-05-29,Auto,Yes,Material only,$2010,2010,"1",1,No,false
33062200,42708350,Driver error,"06/18/2017",2017-06-18,Auto,No,Material only,$2150,2150,"1",1,No,false
58366436,39405635,Other causes,"05/09/2017",2017-05-09,Auto,Unknown,Material and injury,$45540,45540,"1",1,Yes,true
76730919,48038858,Other causes,"03/02/2017",2017-03-02,Auto,Unknown,Material only,$1759.5,1759.5,"2",2,Yes,true
33341864,15880215,Other driver error,"05/29/2017",2017-05-29,Auto,Yes,Injury only,$34200,34200,"1",1,No,false
60127984,13088377,Other causes,"10/10/2017",2017-10-10,Auto,Unknown,Material and injury,$22270,22270,"4",4,No,false
43930771,88870543,Other driver error,"03/01/2018",2018-03-01,Auto,Yes,Material only,$1300,1300,"3",3,No,false
61586929,9339845,Driver error,"10/23/2018",2018-10-23,Auto,No,Material only,NA,,"1",1,No,false
14102754,13926634,Other causes,"10/03/2018",2018-10-03,Auto,No,Material only,$2610.5,2610.5,"3",3,Yes,true
44965194,18307355,Other causes,"02/15/2018",2018-02-15,Auto,Yes,Material and injury,$34210,34210,"1",1,No,false
14547597,50436220,Other driver error,"02/02/2018",2018-02-02,Auto,Unknown,Material and injury,$34530,34530,"1",1,No,false
78381090,66353946,Other driver error,"01/20/2018",2018-01-20,Auto,Unknown,Material and injury,$26890,26890,"1",1,No,false
15294101,39881716,Other driver error,"01/26/2018",2018-01-26,Auto,Unknown,Injury only,$28040,28040,"2",2,No,false
68295218,28239393,Other driver error,"10/23/2018",2018-10-23,Auto,No,Material only,$1230,1230,"4",4,No,false
99688746,5237129,Driver error,"06/17/2018",2018-06-17,Auto,Unknown,Injury only,$19750,19750,"5",5,No,false
60574108,19521118,Crime,"10/17/2017",2017-10-17,Auto,No,Material only,$1380,1380,"1",1,No,false
1897779,14892213,Other driver error,"01/21/2017",2017-01-21,Auto,No,Material only,$2010,2010,"5",5,No,false
41282358,53442249,Other causes,"02/23/2017",2017-02-23,Auto,No,Material only,$1495,1495,"1",1,Yes,true
11175466,45971331,Natural causes,"01/20/2018",2018-01-20,Auto,Unknown,Injury only,$32730,32730,"1",1,No,false
12295612,79889146,Natural causes,"04/24/2018",2018-04-24,Auto,No,Material only,$2587.5,2587.5,"3",3,Yes,true
64295975,21774335,Natural causes,"09/06/2018",2018-09-06,Auto,No,Material only,NA,,"1",1,No,false
51489109,66284489,Other driver error,"03/09/2017",2017-03-09,Auto,No,Material only,$1630,1630,"4",4,No,false
29515311,72488905,Other causes,"11/06/2017",2017-11-06,Auto,Unknown,Injury only,$26300,26300,"1",1,No,false
60583331,93910149,Crime,"05/21/2018",2018-05-21,Auto,No,Material only,$1960,1960,"1",1,No,false
32759962,77116501,Other driver error,"09/27/2017",2017-09-27,Auto,Unknown,Injury only,$20490,20490,"7",7,No,false
68432724,95822358,Other driver error,"02/22/2018",2018-02-22,Auto,Unknown,Injury only,$16479.5,16479.5,"1",1,Yes,true
56479721,54699348,Natural causes,"11/27/2017",2017-11-27,Home,Unknown,Material only,$1980,1980,"3",3,No,false
15618827,96496046,Driver error,"02/15/2018",2018-02-15,Auto,No,Injury only,NA,,"1",1,No,false
39893971,73869005,Other driver error,"08/18/2017",2017-08-18,Auto,No,Material only,$2100,2100,"3",3,No,false
31031965,83827717,Natural causes,"09/27/2017",2017-09-27,Auto,Unknown,Material only,$2290,2290,"1",1,No,false
73781214,55401227,Natural causes,"10/31/2017",2017-10-31,Auto,Unknown,Material only,$1190,1190,"1",1,No,false
73470467,80295008,Other causes,"01/20/2018",2018-01-20,Auto,Unknown,Injury only,$21600,21600,"1",1,No,false
75509840,28820055,Other causes,"10/04/2017",2017-10-04,Auto,No,Material only,$1260,1260,"1",1,No,false
94747735,93455439,Natural causes,"04/24/2018",2018-04-24,Home,No,Material only,$2219.5,2219.5,"1",1,Yes,true
37998905,19478893,Natural causes,"01/14/2017",2017-01-14,Auto,No,Material only,$1910,1910,"1",1,No,false
27093779,45419022,Other causes,"05/07/2018",2018-05-07,Auto,Unknown,Material only,$1690,1690,"3",3,No,false
72563310,49583926,Other causes,"04/25/2017",2017-04-25,Auto,Unknown,Material and injury,$15750,15750,"1",1,No,false
3877364,72296323,Driver error,"07/07/2018",2018-07-07,Home,Unknown,Material only,$2110,2110,"1",1,No,false
77526829,10149231,Other causes,"04/24/2018",2018-04-24,Auto,Unknown,Material and injury,$34780,34780,"3",3,No,false
50804841,93009704,Driver error,"10/03/2018",2018-10-03,Auto,Unknown,Material only,$1900,1900,"5",5,No,false
93323222,60987956,Other driver error,"05/22/2017",2017-05-22,Auto,No,Injury only,$36500,36500,"1",1,No,false
56764164,68709394,Other driver error,"01/14/2017",2017-01-14,Auto,No,Material and injury,$36860,36860,"4",4,No,false
60095092,27878628,Crime,"04/17/2018",2018-04-17,Auto,No,Material only,$2277,2277,"1",1,Yes,true
4607758,90085898,Natural causes,"10/03/2018",2018-10-03,Auto,No,Material only,$3116.5,3116.5,"1",1,Yes,true
11581354,56098966,Driver error,"02/09/2018",2018-02-09,Auto,No,Material only,$2360,2360,"3",3,No,false
8299275,69317965,Driver error,"06/11/2017",2017-06-11,Auto,No,Material and injury,$30340,30340,"1",1,No,false
77574216,81968615,Natural causes,"07/15/2017",2017-07-15,Auto,No,Material and injury,$23420,23420,"1",1,No,false
84713547,83223514,Other driver error,"05/14/2018",2018-05-14,Auto,Yes,Injury only,$30400,30400,"1",1,No,false
4812972,78341228,Natural causes,"09/12/2018",2018-09-12,Auto,Unknown,Material only,$2090,2090,"1",1,No,false
34508507,41462913,Other driver error,"02/17/2017",2017-02-17,Auto,Unknown,Material and injury,$29740,29740,"1",1,No,false
11448070,80905889,Other driver error,"05/02/2017",2017-05-02,Auto,No,Material only,$1680,1680,"1",1,No,false
88944238,93822307,Natural causes,"12/30/2017",2017-12-30,Auto,No,Material only,$2940,2940,"1",1,No,false
92066571,4889449,Other driver error,"03/09/2017",2017-03-09,Auto,No,Material only,$1207.5,1207.5,"1",1,Yes,true
18265792,98199694,Driver error,"04/05/2017",2017-04-05,Auto,No,Material and injury,$22540,22540,"1",1,No,false
57389964,50460892,Other driver error,"02/15/2018",2018-02-15,Auto,No,Injury only,$31740,31740,"2",2,No,false
42280334,42664554,Other causes,"01/01/2017",2017-01-01,Auto,No,Injury only,$27670,27670,"1",1,No,false
81995072,94943525,Driver error,"08/30/2018",2018-08-30,Auto,No,Material and injury,$44470.5,44470.5,"2",2,Yes,true
24456983,45434540,Natural causes,"01/13/2018",2018-01-13,Auto,No,Material only,$2000,2000,"1",1,No,false
64240245,88544496,Other causes,"03/21/2018",2018-03-21,Auto,Yes,Material only,$2810,2810,"3",3,No,false
95800760,36544565,Other driver error,"05/21/2018",2018-05-21,Auto,Unknown,Material and injury,$27330,27330,"3",3,No,false
1627727,90234480,Other causes,"06/11/2017",2017-06-11,Auto,No,Material only,$2670,2670,"1",1,No,false
25730111,40801256,Driver error,"02/23/2017",2017-02-23,Auto,Yes,Material and injury,$26250,26250,"1",1,No,false
70350962,67052896,Driver error,"04/17/2018",2018-04-17,Auto,Unknown,Material and injury,$14690,14690,"1",1,No,false
13820212,15323667,Driver error,"10/09/2018",2018-10-09,Auto,Unknown,Injury only,$15270,15270,"4",4,No,false
86202352,67070056,Other causes,"02/03/2017",2017-02-03,Auto,No,Material only,$2770,2770,"1",1,No,false
60062359,20607084,Other driver error,"01/13/2018",2018-01-13,Auto,No,Injury only,$37400,37400,"1",1,No,false
84492004,86886743,Other causes,"06/04/2017",2017-06-04,Home,No,Injury only,NA,,"1",1,No,false
87291535,52995625,Other causes,"04/05/2017",2017-04-05,Auto,No,Material only,$2310,2310,"1",1,No,false
1342627,63137507,Driver error,"10/10/2017",2017-10-10,Auto,No,Material only,$3323.5,3323.5,"1",1,Yes,true
23693541,56250763,Other causes,"04/12/2017",2017-04-12,Auto,No,Material only,$1570,1570,"1",1,No,false
84040371,35593972,Other causes,"02/09/2018",2018-02-09,Home,No,Material only,$1530,1530,"1",1,No,false
16259239,86820732,Natural causes,"08/24/2017",2017-08-24,Auto,Unknown,Material only,$1090,1090,"1",1,No,false
91473446,45113346,Other causes,"04/18/2017",2017-04-18,Home,Unknown,Material only,$1750,1750,"1",1,No,false
39454053,54668401,Natural causes,"01/20/2018",2018-01-20,Auto,No,Material only,$2140,2140,"1",1,No,false
66931197,80002521,Natural causes,"05/15/2017",2017-05-15,Auto,No,Material only,NA,,"3",3,No,false
15719219,14664886,Other causes,"08/24/2017",2017-08-24,Auto,No,Material only,$2730,2730,"1",1,No,false
7136079,29903212,Driver error,"06/17/2018",2018-06-17,Auto,No,Material only,$2668,2668,"2",2,Yes,true
61933109,95628948,Driver error,"07/14/2018",2018-07-14,Auto,Yes,Injury only,$21160,21160,"1",1,No,false
54131824,39497409,Other driver error,"03/01/2018",2018-03-01,Auto,Unknown,Injury only,$32867,32867,"3",3,Yes,true
21146312,77006226,Driver error,"02/15/2018",2018-02-15,Auto,No,Material only,$2930,2930,"1",1,No,false
48945235,23252820,Other causes,"10/04/2017",2017-10-04,Auto,Unknown,Material only,$2560,2560,"1",1,No,false
28439096,96116969,Natural causes,"01/20/2018",2018-01-20,Auto,No,Material only,$2420,2420,"1",1,No,false
33479837,46076664,Driver error,"06/17/2018",2018-06-17,Auto,Unknown,Material only,$1690,1690,"1",1,No,false
93697901,91322083,Other causes,"05/15/2017",2017-05-15,Auto,Unknown,Material and injury,$17370,17370,"3",3,No,false
56728149,34414080,Other causes,"10/16/2018",2018-10-16,Auto,No,Injury only,$13090,13090,"1",1,No,false
10494374,87607433,Driver error,"01/20/2018",2018-01-20,Auto,Yes,Material and injury,$33620,33620,"1",1,No,false
22960702,99892000,Driver error,"11/13/2017",2017-11-13,Auto,No,Material only,$2415,2415,"2",2,Yes,true
7299594,74633480,Other causes,"12/30/2017",2017-12-30,Auto,Yes,Material only,$2790,2790,"3",3,No,false
57309481,16859101,Other driver error,"04/18/2017",2017-04-18,Auto,Unknown,Material only,$1970,1970,"5",5,No,false
43076500,92362143,Other driver error,"04/25/2017",2017-04-25,Auto,No,Material only,$1200,1200,"1",1,No,false
80228119,41291823,Other driver error,"12/24/2017",2017-12-24,Auto,No,Material and injury,NA,,"1",1,No,false
74761374,46710738,Driver error,"10/30/2018",2018-10-30,Auto,No,Material only,$1830,1830,"1",1,No,false
77192370,47415706,Other driver error,"08/04/2017",2017-08-04,Auto,Unknown,Material and injury,$18457.5,18457.5,"1",1,Yes,true
85699790,83944124,Crime,"10/24/2017",2017-10-24,Auto,Unknown,Material only,NA,,"1",1,No,false
3258377,58198965,Other driver error,"12/17/2017",2017-12-17,Auto,Yes,Material and injury,$30670,30670,"1",1,No,false
72439038,80503762,Other causes,"02/10/2017",2017-02-10,Auto,No,Material only,$2380.5,2380.5,"1",1,Yes,true
65407446,15214936,Driver error,"11/13/2017",2017-11-13,Auto,No,Material and injury,$40135,40135,"2",2,Yes,true
34485325,81970531,Driver error,"10/31/2017",2017-10-31,Auto,Unknown,Material and injury,$29200,29200,"1",1,No,false
834460,12826843,Crime,"10/24/2017",2017-10-24,Home,Unknown,Material only,$1340,1340,"1",1,No,false
8586230,20643817,Natural causes,"10/17/2017",2017-10-17,Auto,No,Material only,$1800,1800,"1",1,No,false
3159125,38369440,Natural causes,"05/01/2018",2018-05-01,Auto,No,Material only,$2780,2780,"1",1,No,false
93334054,69427973,Other causes,"03/22/2017",2017-03-22,Auto,Unknown,Material and injury,NA,,"1",1,No,false
67873056,3497881,Driver error,"11/27/2017",2017-11-27,Auto,No,Material and injury,$42021,42021,"1",1,Yes,true
4337976,46678650,Other driver error,"07/01/2017",2017-07-01,Auto,No,Material only,$2200,2200,"3",3,No,false
69599342,17664425,Driver error,"01/21/2017",2017-01-21,Auto,No,Material only,$2196.5,2196.5,"5",5,Yes,true
85590604,41128407,Other causes,"01/07/2017",2017-01-07,Auto,No,Injury only,$36670,36670,"2",2,No,false
3110549,75884493,Other driver error,"09/06/2018",2018-09-06,Auto,Yes,Material and injury,$35310,35310,"6",6,No,false
71846514,22580068,Other driver error,"05/28/2018",2018-05-28,Auto,Unknown,Material only,$3151,3151,"1",1,Yes,true
90284502,49170442,Other causes,"05/07/2018",2018-05-07,Auto,No,Material and injury,$42872,42872,"1",1,Yes,true
6099788,76962128,Natural causes,"04/10/2018",2018-04-10,Auto,No,Material only,$2420,2420,"1",1,No,false
43244704,72991636,Natural causes,"07/28/2017",2017-07-28,Auto,Yes,Material and injury,$32750,32750,"4",4,No,false
45780412,24053072,Natural causes,"10/10/2017",2017-10-10,Auto,No,Material only,$2490,2490,"1",1,No,false
13883455,68458649,Natural causes,"08/31/2017",2017-08-31,Auto,No,Material only,$1960,1960,"5",5,No,false
35136402,98401399,Natural causes,"09/06/2018",2018-09-06,Auto,Unknown,Injury only,$24900,24900,"1",1,No,false
73875239,8310837,Other driver error,"01/07/2017",2017-01-07,Auto,Yes,Injury only,$35280,35280,"2",2,No,false
1249826,99170243,Other driver error,"01/21/2017",2017-01-21,Auto,No,Material only,$2260,2260,"1",1,No,false
15818104,33314915,Other driver error,"03/28/2018",2018-03-28,Auto,No,Material only,$1610,1610,"1",1,Yes,true
55042907,58693933,Driver error,"05/09/2017",2017-05-09,Auto,No,Material only,$2070,2070,"1",1,Yes,true
22670081,65898442,Natural causes,"09/27/2017",2017-09-27,Auto,No,Material only,$2990,2990,"1",1,No,false
24713082,40303052,Driver error,"06/30/2018",2018-06-30,Home,Yes,Injury only,$22440,22440,"1",1,No,false
40182876,94030912,Other causes,"07/07/2018",2018-07-07,Auto,Yes,Material only,$3093.5,3093.5,"1",1,Yes,true
92237733,76282379,Other causes,"10/16/2018",2018-10-16,Auto,Unknown,Material and injury,$22850,22850,"1",1,No,false
89085163,62528525,Natural causes,"09/07/2017",2017-09-07,Auto,No,Material only,NA,,"1",1,No,false
67252475,69526996,Crime,"07/28/2017",2017-07-28,Auto,No,Material only,$1740,1740,"2",2,No,false
46452514,88566888,Crime,"10/09/2018",2018-10-09,Auto,No,Material only,$2430,2430,"3",3,No,false
66301062,30015627,Natural causes,"09/12/2018",2018-09-12,Auto,Yes,Material only,$2208,2208,"4",4,Yes,true
30422665,70088729,Driver error,"01/07/2017",2017-01-07,Home,No,Material only,$1552.5,1552.5,"1",1,Yes,true
9261301,53042145,Other causes,"10/23/2018",2018-10-23,Auto,Unknown,Material only,$2553,2553,"4",4,Yes,true
